id,sentence
4,workshop kaggle game
4,toy have peppermint
4,paper candle wrapping
4,doll have card
4,puzzle believe workshop
4,puzzle kaggle workshop
4,workshop believe eggnog
4,peace have peppermint
4,joy candle workshop
4,wrapping have joy
4,bow believe candy
4,paper wish eggnog
4,doll believe wrapping
4,wrapping wish candy
4,peppermint wish puzzle
4,paper candle season
4,joy have peppermint
4,card believe puzzle
4,wrapping candle card
4,workshop wish toy
4,workshop candle angel
4,bow kaggle paper
4,candy have toy
4,peace candle angel
4,joy candle bow
4,game kaggle snowglobe
4,paper kaggle peppermint
4,game candle workshop
4,toy candle wrapping
4,snowglobe wish doll
4,season wish card
4,card candle puzzle
4,card wish chocolate
4,fruitcake kaggle hope
4,bow have doll
4,snowglobe wish card
4,snowglobe have bow
4,toy believe joy
4,paper candle bow
4,peppermint candle wonder
4,fireplace wish wrapping
4,peppermint have doll
4,workshop wish fireplace
4,joy believe chocolate
4,greeting believe doll
4,workshop have greeting
4,angel kaggle peace
4,eggnog have snowglobe
4,season believe candy
4,hope kaggle fireplace
4,chocolate wish puzzle
4,doll believe card
4,joy believe snowglobe
4,season kaggle bow
4,bow kaggle doll
4,fireplace wish candy
4,doll candle hope
4,hope have workshop
4,peppermint kaggle greeting
4,toy candle workshop
4,game have workshop
4,doll candle joy
4,peace have candy
4,wrapping wish joy
4,joy candle toy
4,chocolate believe wrapping
4,joy have puzzle
4,snowglobe kaggle hope
4,toy believe paper
4,snowglobe candle peppermint
4,wonder kaggle doll
4,hope have eggnog
4,bow have puzzle
4,wonder wish chocolate
4,toy candle joy
4,chocolate believe bow
4,toy kaggle chocolate
4,season wish puzzle
4,peppermint wish doll
4,wrapping kaggle card
4,hope kaggle eggnog
4,snowglobe kaggle joy
4,game wish wonder
4,eggnog believe angel
4,angel believe fruitcake
4,peppermint candle bow
4,paper have wrapping
4,peppermint kaggle fireplace
4,season believe eggnog
4,bow wish peace
4,angel wish peace
4,paper believe angel
4,card kaggle puzzle
4,wonder have card
4,hope candle peppermint
4,peace candle peppermint
4,chocolate have game
4,game believe toy
4,workshop candle hope
4,candy candle paper
4,wrapping wish game
4,wonder wish angel
4,greeting candle peppermint
4,hope wish chocolate
4,fireplace wish hope
4,candy kaggle paper
4,joy wish fireplace
4,fruitcake wish greeting
4,candy kaggle chocolate
4,game have angel
4,hope believe snowglobe
4,puzzle wish doll
4,season have eggnog
4,season wish peace
4,toy candle fireplace
4,toy wish greeting
4,paper candle wonder
4,season have game
4,toy have card
4,doll have eggnog
4,greeting wish eggnog
4,angel kaggle season
4,candy wish eggnog
4,peace kaggle wrapping
4,snowglobe believe bow
4,snowglobe have doll
4,candy candle peppermint
4,snowglobe wish peace
4,joy candle wrapping
4,workshop wish wonder
4,hope kaggle wrapping
4,game believe snowglobe
4,paper believe fruitcake
4,peace candle greeting
4,candy wish season
4,wrapping candle greeting
4,doll have toy
4,bow believe workshop
4,hope believe puzzle
4,chocolate wish angel
4,fruitcake kaggle candy
4,game have card
4,hope candle wrapping
4,doll have fireplace
4,wonder believe wrapping
4,card kaggle workshop
4,peppermint kaggle joy
4,greeting wish wrapping
4,joy have game
4,bow candle card
4,eggnog candle fireplace
4,peace wish eggnog
4,fireplace candle workshop
4,snowglobe wish peppermint
4,wrapping wish puzzle
4,chocolate candle joy
4,fruitcake wish season
4,puzzle wish hope
4,joy wish doll
4,season wish joy
4,season believe peace
4,bow kaggle peppermint
4,game candle joy
4,chocolate believe eggnog
4,joy have fruitcake
4,candy have season
4,peppermint believe season
4,angel candle workshop
4,chocolate candle doll
4,season believe card
4,angel believe eggnog
4,fireplace have peppermint
4,fruitcake candle puzzle
4,greeting believe card
4,season wish game
4,peppermint have paper
4,doll kaggle card
4,greeting believe eggnog
4,doll candle season
4,doll candle peppermint
4,snowglobe candle paper
4,puzzle wish toy
4,eggnog have greeting
4,workshop have peace
4,snowglobe kaggle wonder
4,puzzle have workshop
4,puzzle have doll
4,doll have paper
4,fruitcake wish joy
4,angel have season
4,workshop candle peppermint
4,paper candle snowglobe
4,workshop candle chocolate
4,paper have bow
4,joy have bow
4,greeting believe fruitcake
4,peppermint candle hope
4,game kaggle card
4,doll believe bow
4,season kaggle joy
4,fireplace have season
4,wonder candle doll
4,candy believe wonder
4,fireplace kaggle eggnog
4,wrapping have puzzle
4,workshop wish wrapping
4,candy believe joy
4,bow believe toy
4,game candle eggnog
4,chocolate believe snowglobe
4,eggnog wish season
4,paper believe eggnog
4,paper candle toy
4,angel candle wonder
4,puzzle kaggle wonder
4,hope believe peppermint
4,workshop believe peppermint
4,puzzle wish fireplace
4,greeting believe game
4,season have toy
4,card have peppermint
4,chocolate kaggle angel
4,peppermint kaggle doll
4,paper candle doll
4,peppermint candle fruitcake
4,peppermint believe wrapping
4,paper have season
4,paper have puzzle
4,snowglobe wish angel
4,fireplace believe doll
4,wrapping have hope
4,fruitcake candle greeting
4,bow kaggle snowglobe
4,candy candle bow
4,puzzle have game
4,paper believe season
4,card kaggle angel
4,hope kaggle paper
4,joy have toy
4,angel wish paper
4,candy kaggle season
4,chocolate candle hope
4,peace wish toy
4,wonder kaggle angel
4,puzzle believe joy
4,card candle angel
4,eggnog kaggle hope
4,fruitcake candle hope
4,chocolate wish peppermint
4,snowglobe believe joy
4,angel believe wonder
4,wrapping have chocolate
4,bow candle doll
4,fruitcake have game
4,game have chocolate
4,puzzle believe greeting
4,eggnog have toy
4,season have fruitcake
4,wrapping candle peppermint
4,wrapping have fruitcake
4,hope wish greeting
4,wonder have game
4,workshop candle wrapping
4,paper have fruitcake
4,wrapping believe game
4,bow have fireplace
4,greeting believe angel
4,toy believe fruitcake
4,snowglobe kaggle bow
4,wrapping wish workshop
4,wonder have joy
4,toy believe snowglobe
4,workshop candle paper
4,paper believe fireplace
4,bow wish puzzle
4,peace have greeting
4,angel kaggle doll
4,card kaggle fruitcake
4,snowglobe wish candy
4,candy kaggle workshop
4,workshop wish bow
4,peppermint candle greeting
4,fruitcake candle eggnog
4,chocolate kaggle card
4,workshop wish candy
4,wrapping candle fireplace
4,angel candle chocolate
4,hope have chocolate
4,toy candle angel
4,bow kaggle candy
4,joy kaggle game
4,game kaggle season
4,peppermint kaggle candy
4,fruitcake kaggle eggnog
4,wonder have toy
4,game candle greeting
4,wrapping wish fireplace
4,card kaggle doll
4,snowglobe wish wrapping
4,doll candle workshop
4,bow have joy
4,candy have bow
4,fireplace wish doll
4,greeting kaggle candy
4,fruitcake kaggle peppermint
4,game kaggle workshop
4,puzzle kaggle greeting
4,chocolate kaggle workshop
4,fruitcake believe candy
4,peppermint have chocolate
4,chocolate believe game
4,workshop kaggle wrapping
4,greeting kaggle peppermint
4,wonder wish hope
4,card wish puzzle
4,joy have peace
4,bow believe greeting
4,fireplace candle greeting
4,fireplace have fruitcake
4,fruitcake have eggnog
4,peppermint believe game
4,season wish wrapping
4,season have greeting
4,greeting believe peace
4,workshop kaggle chocolate
4,snowglobe wish greeting
4,candy wish peppermint
4,workshop candle bow
4,card have candy
4,paper wish puzzle
4,doll candle eggnog
4,joy believe eggnog
4,snowglobe have card
4,fireplace wish puzzle
4,greeting kaggle card
4,snowglobe have wonder
4,bow believe peppermint
4,game kaggle toy
4,chocolate wish fireplace
4,fruitcake have bow
4,wrapping kaggle paper
4,hope kaggle angel
4,fruitcake kaggle fireplace
4,snowglobe have season
4,fireplace candle toy
4,bow have eggnog
4,workshop candle fireplace
4,paper kaggle angel
4,eggnog believe doll
4,wrapping kaggle doll
4,peppermint have fireplace
4,wrapping wish paper
4,doll wish fruitcake
4,candy have fruitcake
4,peace believe hope
4,wonder believe candy
4,toy believe greeting
4,wrapping believe chocolate
4,card kaggle hope
4,peppermint have workshop
4,workshop have game
4,joy believe hope
4,season believe game
4,angel have greeting
4,workshop have doll
4,chocolate believe joy
4,season wish fireplace
4,joy believe fruitcake
4,doll have peppermint
4,wonder have angel
4,chocolate wish card
4,fruitcake believe toy
4,game kaggle eggnog
4,season kaggle eggnog
4,season candle peace
4,snowglobe have angel
4,workshop kaggle candy
4,doll have hope
4,joy have card
4,hope believe bow
4,fruitcake wish wrapping
4,hope believe angel
4,greeting believe toy
4,paper believe game
4,angel believe wrapping
4,doll kaggle fruitcake
4,fireplace have angel
4,candy believe snowglobe
4,doll have peace
4,paper candle hope
4,puzzle believe wrapping
4,game wish bow
4,chocolate believe greeting
4,doll wish card
4,workshop believe toy
4,peppermint candle puzzle
4,fireplace kaggle greeting
4,fireplace believe workshop
4,peppermint have card
4,chocolate candle puzzle
4,chocolate have fruitcake
4,doll wish workshop
4,snowglobe wish workshop
4,chocolate have peace
4,doll kaggle bow
4,joy kaggle chocolate
4,bow candle hope
4,workshop kaggle bow
4,joy kaggle wrapping
4,greeting have angel
4,toy have wrapping
4,wrapping candle puzzle
4,hope kaggle doll
4,card wish wonder
4,peace wish fireplace
4,season have peace
4,puzzle have angel
4,bow kaggle wonder
4,snowglobe wish hope
4,snowglobe wish game
4,fruitcake wish wonder
4,hope kaggle chocolate
4,peace candle eggnog
4,paper have wonder
4,fruitcake wish toy
4,angel wish fireplace
4,fireplace candle doll
4,doll candle greeting
4,season candle chocolate
4,peppermint believe paper
4,snowglobe candle workshop
4,fruitcake candle peace
4,bow have wonder
4,joy believe paper
4,peace candle season
4,fireplace believe peace
4,puzzle have toy
4,hope have wonder
4,hope kaggle wonder
4,peace kaggle fruitcake
4,workshop have snowglobe
4,peppermint believe fruitcake
4,paper have hope
4,bow candle paper
4,snowglobe wish bow
4,fireplace wish wonder
4,fruitcake believe doll
4,hope wish toy
4,paper candle joy
4,chocolate candle fireplace
4,wonder believe card
4,eggnog believe hope
4,card believe snowglobe
4,workshop candle toy
4,angel have snowglobe
4,wrapping believe season
4,game candle card
4,toy candle chocolate
4,fruitcake wish candy
4,fruitcake have peace
4,wonder believe toy
4,chocolate wish peace
4,greeting wish puzzle
4,card have bow
4,doll candle card
4,peace believe joy
4,wonder wish snowglobe
4,card have snowglobe
4,angel wish bow
4,angel have toy
4,wrapping candle peace
4,fireplace wish angel
4,peace believe season
4,fruitcake have joy
4,wonder candle fireplace
4,eggnog kaggle fireplace
4,game kaggle fireplace
4,hope have puzzle
4,greeting have puzzle
4,toy believe wrapping
4,paper have greeting
4,game candle candy
4,peace believe paper
4,fireplace have candy
4,hope have angel
4,fruitcake have puzzle
4,fruitcake kaggle season
4,chocolate have candy
4,hope wish paper
4,toy wish workshop
4,workshop kaggle snowglobe
4,candy have snowglobe
4,peace believe greeting
4,season believe fireplace
4,paper wish fireplace
4,wonder wish card
4,candy wish hope
4,wonder kaggle game
4,chocolate wish fruitcake
4,game have doll
4,game kaggle peppermint
4,joy candle fireplace
4,card wish wrapping
4,peace candle fireplace
4,bow believe fireplace
4,chocolate kaggle peppermint
4,fruitcake believe card
4,greeting have eggnog
4,fireplace believe paper
4,doll wish hope
4,wonder candle card
4,fruitcake kaggle joy
4,season kaggle hope
4,fireplace believe angel
4,candy have doll
4,greeting have bow
4,toy kaggle hope
4,season candle toy
4,bow believe wonder
4,fruitcake have season
4,candy believe workshop
4,toy kaggle joy
4,game kaggle doll
4,wonder candle toy
4,wrapping have peace
4,wonder wish fireplace
4,greeting kaggle peace
4,joy believe bow
4,joy have fireplace
4,fireplace wish joy
4,angel candle bow
4,chocolate wish doll
4,candy candle joy
4,wonder kaggle hope
4,doll have workshop
4,snowglobe kaggle greeting
4,wrapping candle workshop
4,toy candle fruitcake
4,card believe wonder
4,snowglobe believe chocolate
4,workshop believe doll
4,peppermint wish bow
4,hope wish doll
4,peppermint have season
4,joy kaggle fruitcake
4,hope believe joy
4,candy kaggle doll
4,joy kaggle eggnog
4,eggnog believe paper
4,greeting wish card
4,hope believe candy
4,greeting wish candy
4,card kaggle season
4,greeting have fruitcake
4,chocolate have bow
4,toy candle doll
4,angel believe season
4,candy believe toy
4,fireplace have hope
4,joy wish card
4,peace wish chocolate
4,card candle wrapping
4,bow candle wrapping
4,chocolate kaggle bow
4,snowglobe believe wonder
4,angel believe snowglobe
4,greeting kaggle joy
4,eggnog believe peppermint
4,greeting kaggle workshop
4,candy wish chocolate
4,fireplace candle card
4,bow candle angel
4,wonder kaggle wrapping
4,snowglobe have joy
4,fireplace believe bow
4,wonder believe game
4,eggnog have peppermint
4,candy have peace
4,peppermint believe eggnog
4,card wish snowglobe
4,card wish peace
4,fireplace wish snowglobe
4,snowglobe believe angel
4,joy believe wonder
4,paper have card
4,fireplace kaggle card
4,wrapping wish snowglobe
4,paper candle greeting
4,puzzle candle game
4,doll wish greeting
4,card believe fruitcake
4,angel kaggle game
4,game believe peppermint
4,doll believe paper
4,eggnog kaggle toy
4,fireplace believe fruitcake
4,snowglobe candle joy
4,workshop have toy
4,snowglobe believe wrapping
4,fruitcake wish peace
4,candy have wrapping
4,snowglobe believe puzzle
4,peppermint kaggle bow
4,chocolate kaggle snowglobe
4,peace believe game
4,fruitcake believe bow
4,joy wish snowglobe
4,bow kaggle chocolate
4,wonder wish doll
4,season wish doll
4,fireplace kaggle toy
4,angel wish wonder
4,season kaggle puzzle
4,eggnog wish fruitcake
4,puzzle have chocolate
4,bow believe paper
4,wonder kaggle eggnog
4,hope candle game
4,candy believe fruitcake
4,fruitcake wish eggnog
4,angel kaggle paper
4,paper kaggle fireplace
4,doll candle puzzle
4,peppermint believe fireplace
4,peppermint kaggle puzzle
4,greeting candle hope
4,workshop kaggle joy
4,joy wish bow
4,wonder believe workshop
4,angel kaggle puzzle
4,peppermint kaggle peace
4,fruitcake have toy
4,season believe puzzle
4,angel have paper
4,season kaggle fruitcake
4,bow kaggle season
4,bow wish snowglobe
4,fireplace believe toy
4,snowglobe candle season
4,greeting kaggle snowglobe
4,card candle eggnog
4,fireplace kaggle puzzle
4,bow wish toy
4,candy believe puzzle
4,greeting have chocolate
4,card candle snowglobe
4,angel have peace
4,card candle joy
4,wrapping kaggle peppermint
4,fireplace candle peppermint
4,candy have game
4,chocolate candle season
4,paper kaggle card
4,card wish season
4,wrapping candle season
4,bow believe chocolate
4,eggnog have candy
4,candy wish peace
4,chocolate have toy
4,toy believe angel
4,peppermint kaggle eggnog
4,card candle workshop
4,paper candle fireplace
4,fireplace candle fruitcake
4,season candle wonder
4,puzzle candle joy
4,wonder have snowglobe
4,game have peace
4,snowglobe candle greeting
4,candy believe bow
4,greeting have hope
4,chocolate have paper
4,card believe paper
4,toy wish wrapping
4,peace candle puzzle
4,bow wish peppermint
4,chocolate candle greeting
4,game candle hope
4,card believe bow
4,fruitcake candle paper
4,card candle peace
4,peace candle card
4,game candle puzzle
4,workshop have fireplace
4,doll kaggle workshop
4,hope believe peace
4,card have joy
4,angel kaggle toy
4,greeting believe peppermint
4,chocolate wish greeting
4,chocolate believe puzzle
4,candy believe greeting
4,fruitcake kaggle paper
4,wrapping believe joy
4,joy have wrapping
4,wonder candle season
4,joy believe card
